date_time,is_holiday,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,air_pollution_index,traffic_volume
2015-08-01 05:00:00,None,94,9,11,9,9,289.25,0.0,0.0,1,Clear,287,778
2015-08-01 06:00:00,None,95,9,11,9,9,288.99,0.0,0.0,1,Clear,93,1427
2015-08-01 07:00:00,None,92,9,7,9,9,290.08,0.0,0.0,1,Clear,97,1753
2015-08-01 08:00:00,None,90,9,8,5,5,292.96,0.0,0.0,1,Clear,157,2361
2015-08-01 09:00:00,None,87,8,3,5,5,293.99,0.0,0.0,1,Clear,263,3209
2015-08-01 10:00:00,None,85,8,3,9,9,297.21,0.0,0.0,1,Clear,230,3618
2015-08-01 11:00:00,None,85,8,4,3,3,298.19,0.0,0.0,1,Clear,243,3680
2015-08-01 12:00:00,None,82,7,3,9,9,300.2,0.0,0.0,1,Clear,33,3926
2015-08-01 13:00:00,None,81,7,4,5,5,300.78,0.0,0.0,36,Clouds,260,3485
2015-08-01 14:00:00,None,84,6,7,2,2,301.6,0.0,0.0,36,Clouds,107,3623
2015-08-01 15:00:00,None,82,6,7,7,7,301.66,0.0,0.0,36,Clouds,223,3765
2015-08-01 16:00:00,None,83,5,9,1,1,301.72,0.0,0.0,36,Clouds,234,3734
2015-08-01 17:00:00,None,84,5,181,3,3,301.74,0.0,0.0,36,Clouds,192,3512
2015-08-01 18:00:00,None,85,4,127,8,8,301.58,0.0,0.0,1,Clear,207,3171
2015-08-01 19:00:00,None,86,3,242,6,6,300.97,0.0,0.0,1,Clear,117,2619
2015-08-01 20:00:00,None,85,3,182,3,3,299.05,0.0,0.0,1,Clear,218,2563
2015-08-01 21:00:00,None,87,3,355,4,4,298.33,0.0,0.0,1,Clear,100,2646
2015-08-01 22:00:00,None,87,3,353,2,2,296.99,0.0,0.0,1,Clear,184,2260
2015-08-01 23:00:00,None,87,3,354,8,8,296.79,0.0,0.0,1,Clear,151,2076
2015-08-02 00:00:00,None,87,3,351,8,8,296.5,0.0,0.0,1,Clear,140,1412
2015-08-02 01:00:00,None,87,3,351,8,8,296.13,0.0,0.0,1,Rain,136,806
2015-08-02 02:00:00,None,86,3,179,9,9,295.55,0.0,0.0,1,Clear,258,640
2015-08-02 03:00:00,None,86,3,236,6,6,295.2,0.0,0.0,1,Clear,273,382
2015-08-02 04:00:00,None,85,3,122,3,3,294.61,0.0,0.0,1,Thunderstorm,226,300
2015-08-02 05:00:00,None,81,3,349,3,3,294.4,0.0,0.0,1,Clear,24,480
2015-08-02 06:00:00,None,81,3,121,7,7,294.27,0.0,0.0,1,Clear,182,778
2015-08-02 07:00:00,None,78,3,234,9,9,293.95,0.0,0.0,1,Clear,238,981
2015-08-02 08:00:00,None,77,4,179,6,6,294.71,0.0,0.0,40,Clouds,182,1593
2015-08-02 09:00:00,None,73,4,349,7,7,296.65,0.0,0.0,1,Clear,268,2461
2015-08-02 10:00:00,None,71,4,350,2,2,297.82,0.0,0.0,1,Clear,18,3194
2015-08-02 11:00:00,None,69,3,350,7,7,298.95,0.0,0.0,1,Clear,269,3959
2015-08-02 12:00:00,None,67,4,352,9,9,299.69,0.0,0.0,90,Clouds,122,3853
2015-08-02 13:00:00,None,65,4,353,3,3,300.25,0.0,0.0,1,Clear,216,3903
2015-08-02 14:00:00,None,73,3,352,3,3,300.71,0.0,0.0,40,Clouds,187,3857
2015-08-02 15:00:00,None,68,3,353,8,8,300.96,0.0,0.0,40,Clouds,233,3944
2015-08-02 16:00:00,None,72,2,353,6,6,301.01,0.0,0.0,40,Clouds,143,3942
2015-08-02 17:00:00,None,76,2,342,5,5,300.45,0.0,0.0,40,Clouds,14,3945
2015-08-02 18:00:00,None,81,1,345,8,8,299.59,0.0,0.0,1,Clear,194,3482
2015-08-02 19:00:00,None,85,1,338,2,2,298.54,0.0,0.0,1,Clear,92,3096
2015-08-02 20:00:00,None,83,1,337,7,7,296.84,0.0,0.0,1,Clear,231,3007
2015-08-02 21:00:00,None,89,1,328,5,5,294.78,0.0,0.0,1,Clear,213,2694
2015-08-02 22:00:00,None,89,1,325,5,5,293.01,0.0,0.0,1,Clear,78,1869
2015-08-02 23:00:00,None,89,1,320,6,6,291.7,0.0,0.0,1,Clear,176,1156
2015-08-03 00:00:00,None,89,1,317,2,2,290.71,0.0,0.0,1,Clear,21,634
2015-08-03 01:00:00,None,89,1,313,3,3,289.55,0.0,0.0,1,Clear,206,433
2015-08-03 02:00:00,None,86,1,329,2,2,288.91,0.0,0.0,1,Clear,63,315
2015-08-03 03:00:00,None,87,1,318,4,4,287.53,0.0,0.0,1,Clear,234,354
2015-08-03 04:00:00,None,85,1,327,5,5,287.21,0.0,0.0,1,Clear,174,870
2015-08-03 05:00:00,None,84,2,323,2,2,286.95,0.0,0.0,1,Clear,186,2995
2015-08-03 06:00:00,None,82,2,336,4,4,286.78,0.0,0.0,1,Clear,10,5756
2015-08-03 07:00:00,None,80,2,336,2,2,288.21,0.0,0.0,1,Clear,184,5431
2015-08-03 08:00:00,None,75,2,332,5,5,290.33,0.0,0.0,1,Clear,174,5317
2015-08-03 09:00:00,None,74,2,334,7,7,292.98,0.0,0.0,1,Clear,146,4773
2015-08-03 10:00:00,None,70,2,331,4,4,294.63,0.0,0.0,1,Clear,283,4277
2015-08-03 11:00:00,None,69,2,330,2,2,296.02,0.0,0.0,1,Clear,181,4501
2015-08-03 12:00:00,None,64,3,327,5,5,296.92,0.0,0.0,1,Clear,240,4857
2015-08-03 13:00:00,None,62,2,325,2,2,297.12,0.0,0.0,1,Clear,240,4784
2015-08-03 14:00:00,None,71,2,305,2,2,298.09,0.0,0.0,1,Clear,124,5235
2015-08-03 15:00:00,None,66,2,310,4,4,298.28,0.0,0.0,40,Clouds,207,5664
2015-08-03 16:00:00,None,72,1,296,7,7,298.46,0.0,0.0,40,Clouds,12,6278
2015-08-03 17:00:00,None,70,2,288,1,1,297.99,0.0,0.0,40,Clouds,121,5864
2015-08-03 18:00:00,None,78,1,272,7,7,297.83,0.0,0.0,1,Clear,155,4317
2015-08-03 19:00:00,None,79,1,262,3,3,296.65,0.0,0.0,40,Clouds,285,3384
2015-08-03 20:00:00,None,82,1,268,1,1,295.58,0.0,0.0,1,Clear,45,2958
2015-08-03 21:00:00,None,82,1,253,3,3,293.6,0.0,0.0,40,Clouds,217,2465
2015-08-03 22:00:00,None,85,1,253,2,2,292.09,0.0,0.0,40,Clouds,13,1792
2015-08-03 23:00:00,None,82,1,227,8,8,290.88,0.0,0.0,20,Clouds,129,1092
2015-08-04 00:00:00,None,86,1,236,8,8,290.62,0.0,0.0,1,Clear,118,603
2015-08-04 01:00:00,None,86,1,219,4,4,289.34,0.0,0.0,1,Clear,87,386
2015-08-04 02:00:00,None,86,1,226,7,7,288.03,1.2,0.0,1,Rain,26,293
2015-08-04 03:00:00,None,85,1,201,6,6,287.45,0.0,0.0,1,Clear,236,350
2015-08-04 04:00:00,None,85,1,200,3,3,285.91,0.0,0.0,1,Clear,194,908
2015-08-04 05:00:00,None,77,2,206,8,8,285.84,0.0,0.0,1,Mist,236,3068
2015-08-04 06:00:00,None,79,2,202,5,5,284.76,0.0,0.0,1,Mist,58,5839
2015-08-04 07:00:00,None,74,3,206,7,7,286.99,0.0,0.0,1,Clear,118,4467
2015-08-04 08:00:00,None,73,3,202,3,3,288.19,0.0,0.0,1,Clear,190,5243
2015-08-04 09:00:00,None,67,4,208,4,4,292.87,0.0,0.0,1,Clear,19,4910
2015-08-04 10:00:00,None,65,4,207,1,1,295.14,0.0,0.0,1,Clear,132,4291
2015-08-04 11:00:00,None,63,4,208,3,3,296.55,0.0,0.0,1,Clear,85,4828
2015-08-04 12:00:00,None,61,4,206,2,2,296.76,0.0,0.0,1,Clear,132,4906
2015-08-04 13:00:00,None,59,4,206,4,4,298.43,0.0,0.0,1,Clear,146,4792
2015-08-04 14:00:00,None,66,4,201,4,4,299.43,0.0,0.0,75,Clouds,99,5448
2015-08-04 15:00:00,None,61,4,203,1,1,299.65,0.0,0.0,1,Clear,158,5664
2015-08-04 16:00:00,None,65,4,200,6,6,299.57,0.0,0.0,40,Clouds,10,6269
2015-08-04 17:00:00,None,64,4,201,7,7,299.44,0.0,0.0,40,Clouds,220,5969
2015-08-04 18:00:00,None,70,4,196,1,1,298.98,0.0,0.0,1,Clear,15,4291
2015-08-04 19:00:00,None,71,4,195,3,3,297.93,0.0,0.0,1,Clear,155,3429
2015-08-04 20:00:00,None,72,4,199,4,4,296.15,0.0,0.0,1,Clear,110,2966
2015-08-04 21:00:00,None,73,5,197,6,6,293.66,0.0,0.0,1,Haze,209,2592
2015-08-04 22:00:00,None,74,5,200,3,3,291.83,0.0,0.0,1,Clear,241,2107
2015-08-04 23:00:00,None,75,5,207,1,1,290.19,0.0,0.0,1,Clear,116,2327
2015-08-05 00:00:00,None,77,5,208,9,9,289.38,0.0,0.0,1,Clear,221,732
2015-08-05 01:00:00,None,78,5,214,1,1,288.4,0.0,0.0,1,Clear,115,440
2015-08-05 02:00:00,None,76,4,227,2,2,288.27,0.0,0.0,1,Clear,274,308
2015-08-05 03:00:00,None,79,5,230,9,9,288.05,0.0,0.0,1,Clear,267,384
2015-08-05 04:00:00,None,78,4,241,8,8,287.54,0.0,0.0,1,Clear,122,903
2015-08-05 05:00:00,None,75,5,243,2,2,287.09,0.0,0.0,1,Clear,141,3023
2015-08-05 06:00:00,None,75,4,256,6,6,287.06,0.3,0.0,1,Rain,277,5713
2015-08-05 06:00:00,None,73,4,261,5,5,287.06,0.3,0.0,1,Mist,220,5713
2015-08-05 07:00:00,None,70,4,260,7,7,288.08,0.0,0.0,1,Clear,92,5473
2015-08-05 08:00:00,None,68,5,267,5,5,290.27,0.0,0.0,1,Clear,92,5417
2015-08-05 09:00:00,None,66,5,268,4,4,291.26,0.0,0.0,20,Clouds,259,4917
2015-08-05 10:00:00,None,66,4,273,9,9,294.32,0.0,0.0,1,Clear,246,4588
2015-08-05 11:00:00,None,62,5,273,2,2,296.58,0.0,0.0,1,Clear,197,4771
2015-08-05 12:00:00,None,62,4,276,8,8,297.17,0.0,0.0,40,Clouds,81,5064
2015-08-05 13:00:00,None,68,3,271,9,9,298.76,0.0,0.0,40,Clouds,293,5088
2015-08-05 14:00:00,None,65,3,277,4,4,299.17,0.0,0.0,75,Clouds,263,5455
2015-08-05 15:00:00,None,69,2,275,8,8,299.71,0.0,0.0,20,Clouds,50,5602
2015-08-05 16:00:00,None,72,2,278,8,8,299.82,0.0,0.0,1,Clear,81,6501
2015-08-05 17:00:00,None,76,1,274,5,5,299.83,0.0,0.0,1,Clear,97,6122
2015-08-05 19:00:00,None,79,1,275,7,7,298.21,0.0,0.0,1,Clear,253,3477
2015-08-05 20:00:00,None,79,2,279,8,8,296.33,0.0,0.0,1,Clear,276,3281
2015-08-05 21:00:00,None,83,1,279,2,2,295.45,0.0,0.0,1,Haze,248,3066
2015-08-05 22:00:00,None,84,1,282,7,7,292.99,0.9,0.0,1,Rain,96,2505
2015-08-05 23:00:00,None,90,1,284,4,4,292.32,0.3,0.0,1,Rain,159,2560
2015-08-06 00:00:00,None,90,2,288,6,6,292.12,0.0,0.0,1,Clear,14,837
2015-08-06 01:00:00,None,94,2,290,4,4,290.86,0.0,0.0,1,Clear,121,461
2015-08-06 02:00:00,None,92,2,306,3,3,290.2,0.0,0.0,1,Clear,168,357
2015-08-06 03:00:00,None,99,2,304,7,7,289.69,0.0,0.0,1,Clear,56,369
2015-08-06 04:00:00,None,99,2,316,6,6,289.5,0.0,0.0,1,Clear,35,914
2015-08-06 05:00:00,None,94,2,315,6,6,289.58,0.0,0.0,75,Clouds,224,2939
2015-08-06 06:00:00,None,96,2,331,3,3,290.19,0.0,0.0,40,Clouds,70,5805
2015-08-06 07:00:00,None,93,3,334,4,4,290.78,0.0,0.0,40,Clouds,136,6027
2015-08-06 08:00:00,None,85,3,323,9,9,291.97,0.0,0.0,90,Clouds,298,5316
2015-08-06 09:00:00,None,83,3,332,1,1,292.7,0.0,0.0,90,Clouds,253,4884
2015-08-06 10:00:00,None,77,3,325,6,6,293.56,0.51,0.0,90,Rain,73,4767
2015-08-06 11:00:00,None,76,3,326,8,8,293.75,12.7,0.0,90,Rain,186,4724
2015-08-06 12:00:00,None,68,3,317,5,5,293.91,1.02,0.0,90,Rain,102,5011
2015-08-06 12:00:00,None,66,3,316,5,5,293.91,1.02,0.0,90,Thunderstorm,132,5011
2015-08-06 13:00:00,None,73,2,296,3,3,295.19,0.0,0.0,75,Rain,24,5064
2015-08-06 14:00:00,None,67,2,300,1,1,295.39,0.0,0.0,75,Rain,285,5410
2015-08-06 14:00:00,None,71,1,287,7,7,295.39,0.0,0.0,75,Drizzle,31,5410
2015-08-06 15:00:00,None,73,2,266,1,1,294.91,0.51,0.0,90,Rain,275,5570
2015-08-06 16:00:00,None,77,1,254,2,2,295.07,0.81,0.0,75,Rain,192,6352
2015-08-06 16:00:00,None,79,1,236,4,4,295.07,0.81,0.0,75,Drizzle,146,6352
2015-08-06 17:00:00,None,79,2,250,8,8,295.07,0.51,0.0,90,Rain,40,5958
2015-08-06 18:00:00,None,82,2,220,2,2,295.28,0.0,0.0,40,Clouds,224,4417
2015-08-06 19:00:00,None,83,2,223,4,4,295.19,3.56,0.0,90,Rain,221,3467
2015-08-06 20:00:00,None,83,1,215,9,9,295.0,6.1,0.0,90,Rain,236,2974
2015-08-06 20:00:00,None,84,3,222,4,4,295.0,6.1,0.0,90,Mist,194,2974
2015-08-06 20:00:00,None,84,2,217,9,9,295.0,6.1,0.0,90,Thunderstorm,84,2974
2015-08-06 21:00:00,None,78,3,228,8,8,294.68,4.38,0.0,90,Rain,180,3039
2015-08-06 21:00:00,None,80,2,218,3,3,294.68,4.38,0.0,90,Mist,241,3039
2015-08-06 21:00:00,None,76,2,224,5,5,294.68,4.38,0.0,90,Thunderstorm,83,3039
2015-08-06 22:00:00,None,74,2,229,8,8,294.35,1.03,0.0,75,Rain,262,2296
2015-08-06 22:00:00,None,70,3,236,3,3,294.35,1.03,0.0,75,Thunderstorm,83,2296
2015-08-06 23:00:00,None,67,3,241,7,7,294.13,1.4,0.0,75,Rain,238,1306
2015-08-06 23:00:00,None,67,2,230,7,7,294.13,1.4,0.0,75,Thunderstorm,208,1306
2015-08-07 00:00:00,None,64,3,241,6,6,294.01,2.54,0.0,40,Rain,221,721
2015-08-07 01:00:00,None,63,3,236,3,3,293.54,3.54,0.0,90,Rain,93,452
2015-08-07 01:00:00,None,67,2,221,5,5,293.54,3.54,0.0,90,Thunderstorm,209,452
2015-08-07 01:00:00,None,65,2,219,1,1,293.54,3.54,0.0,90,Mist,154,452
2015-08-07 02:00:00,None,67,2,207,1,1,293.27,5.86,0.0,75,Rain,226,362
2015-08-07 02:00:00,None,68,2,196,4,4,293.27,5.86,0.0,75,Thunderstorm,246,362
2015-08-07 03:00:00,None,71,1,184,4,4,293.37,0.3,0.0,90,Rain,267,354
2015-08-07 03:00:00,None,73,1,172,4,4,293.37,0.3,0.0,90,Thunderstorm,238,354
2015-08-07 04:00:00,None,74,1,180,9,9,293.57,0.89,0.0,90,Rain,115,817
2015-08-07 05:00:00,None,76,1,162,8,8,293.53,1.27,0.0,90,Rain,200,2780
2015-08-07 05:00:00,None,77,1,163,7,7,293.53,1.27,0.0,90,Mist,148,2780
2015-08-07 06:00:00,None,73,2,178,2,2,293.45,0.0,0.0,90,Rain,261,5347
2015-08-07 07:00:00,None,76,2,175,7,7,293.43,0.25,0.0,90,Rain,221,5926
2015-08-07 07:00:00,None,74,2,185,4,4,293.43,0.25,0.0,90,Mist,136,5926
2015-08-07 08:00:00,None,77,2,182,3,3,293.79,0.0,0.0,90,Clouds,258,5124
2015-08-07 09:00:00,None,73,3,197,7,7,294.35,0.0,0.0,40,Clouds,82,4672
2015-08-07 10:00:00,None,74,2,199,4,4,295.46,0.0,0.0,90,Mist,182,4393
2015-08-07 11:00:00,None,75,2,202,7,7,295.95,0.0,0.0,90,Clouds,166,4830
2015-08-07 12:00:00,None,76,2,203,7,7,296.61,0.0,0.0,75,Clouds,171,4890
2015-08-07 13:00:00,None,77,2,205,7,7,297.75,0.0,0.0,40,Clouds,104,4975
2015-08-07 14:00:00,None,76,2,211,2,2,298.9,0.0,0.0,75,Clouds,245,5499
2015-08-07 15:00:00,None,78,2,212,5,5,299.49,0.0,0.0,40,Clouds,29,5826
2015-08-07 16:00:00,None,78,1,217,1,1,299.88,0.0,0.0,75,Clouds,81,6093
2015-08-07 17:00:00,None,74,1,221,4,4,299.78,0.0,0.0,1,Clear,79,5137
2015-08-07 18:00:00,None,75,1,226,4,4,299.72,0.0,0.0,1,Clear,209,4297
2015-08-07 19:00:00,None,72,1,231,5,5,298.33,0.0,0.0,1,Clear,192,3974
2015-08-07 20:00:00,None,76,1,113,1,1,296.71,0.0,0.0,1,Clear,34,3422
2015-08-07 21:00:00,None,71,1,158,2,2,295.15,0.0,0.0,1,Clear,75,3462
2015-08-07 22:00:00,None,73,0,82,2,2,293.85,0.0,0.0,1,Clear,293,3414
2015-08-07 23:00:00,None,75,1,153,7,7,293.08,0.0,0.0,1,Clear,285,2255
2015-08-08 00:00:00,None,77,0,27,1,1,292.72,0.0,0.0,1,Mist,46,1414
2015-08-08 01:00:00,None,79,0,49,2,2,292.32,0.0,0.0,1,Mist,25,935
2015-08-08 02:00:00,None,79,1,38,8,8,291.71,0.0,0.0,1,Mist,192,705
2015-08-08 03:00:00,None,82,1,71,7,7,291.53,0.0,0.0,1,Fog,265,446
2015-08-08 03:00:00,None,82,1,71,5,5,291.53,0.0,0.0,1,Mist,202,446
2015-08-08 04:00:00,None,86,2,76,6,6,291.5,0.0,0.0,75,Mist,23,463
2015-08-08 05:00:00,None,85,2,74,2,2,291.7,0.0,0.0,40,Mist,33,797
2015-08-08 06:00:00,None,88,3,77,5,5,291.7,0.0,0.0,1,Mist,92,1425
2015-08-08 07:00:00,None,88,1,80,2,2,291.92,0.0,0.0,1,Mist,245,1831
2015-08-08 08:00:00,None,92,2,83,9,9,292.53,0.0,0.0,90,Clouds,274,2549
2015-08-08 09:00:00,None,92,2,87,2,2,292.76,0.0,0.0,75,Clouds,253,3330
2015-08-08 10:00:00,None,82,3,110,8,8,293.61,0.0,0.0,75,Rain,264,3840
2015-08-08 11:00:00,None,87,1,107,5,5,294.36,0.0,0.0,1,Rain,118,4074
2015-08-08 11:00:00,None,80,2,123,3,3,294.36,0.0,0.0,1,Drizzle,284,4074
2015-08-08 12:00:00,None,80,2,133,8,8,295.95,0.0,0.0,75,Clouds,264,4352
2015-08-08 13:00:00,None,71,3,152,4,4,297.31,0.0,0.0,40,Clouds,254,4283
2015-08-08 14:00:00,None,69,3,164,6,6,297.87,0.0,0.0,40,Clouds,275,4358
2015-08-08 15:00:00,None,65,3,158,7,7,298.58,0.0,0.0,1,Clear,140,4465
2015-08-08 16:00:00,None,63,4,176,1,1,299.17,0.0,0.0,40,Clouds,154,4479
2015-08-08 17:00:00,None,59,4,176,8,8,299.57,0.0,0.0,40,Clouds,228,4540
2015-08-08 18:00:00,None,60,4,173,9,9,299.27,0.0,0.0,1,Clear,82,4079
2015-08-08 19:00:00,None,55,4,174,2,2,298.5,0.0,0.0,1,Clear,206,3766
2015-08-08 20:00:00,None,54,4,172,3,3,297.29,0.0,0.0,75,Rain,92,3260
2015-08-08 21:00:00,None,68,4,172,2,2,296.74,2.29,0.0,90,Rain,280,3418
2015-08-08 22:00:00,None,62,4,169,2,2,295.98,1.52,0.0,1,Rain,115,3498
2015-08-08 23:00:00,None,71,4,168,8,8,295.74,0.0,0.0,90,Rain,109,2452
2015-08-09 00:00:00,None,69,4,172,7,7,295.35,0.0,0.0,90,Rain,193,1463
2015-08-09 01:00:00,None,81,4,170,1,1,294.97,0.0,0.0,1,Clear,87,942
2015-08-09 02:00:00,None,82,4,173,7,7,294.72,0.0,0.0,1,Rain,152,675
2015-08-09 03:00:00,None,82,5,173,4,4,294.11,0.0,0.0,1,Rain,104,407
2015-08-09 03:00:00,None,84,5,176,3,3,294.11,0.0,0.0,1,Mist,12,407
2015-08-09 04:00:00,None,84,5,177,7,7,293.77,0.0,0.0,75,Rain,56,360
2015-08-09 04:00:00,None,84,5,176,7,7,293.77,0.0,0.0,75,Mist,167,360
2015-08-09 05:00:00,None,85,5,177,2,2,293.69,0.0,0.0,1,Mist,248,504
2015-08-09 06:00:00,None,85,5,177,6,6,293.59,0.0,0.0,75,Mist,277,828
2015-08-09 06:00:00,None,83,6,181,4,4,293.59,0.0,0.0,75,Fog,280,828
2015-08-09 07:00:00,None,84,6,179,1,1,293.87,0.0,0.0,90,Mist,37,1092
2015-08-09 08:00:00,None,82,6,182,3,3,294.01,0.0,0.0,75,Mist,186,1713
2015-08-09 09:00:00,None,80,7,181,2,2,295.83,0.0,0.0,40,Clouds,96,2711
2015-08-09 10:00:00,None,79,7,184,4,4,296.82,0.0,0.0,75,Clouds,184,3359
2015-08-09 11:00:00,None,77,7,185,6,6,297.71,0.0,0.0,90,Clouds,216,3828
2015-08-09 12:00:00,None,78,7,193,5,5,298.3,0.0,0.0,90,Rain,84,4602
2015-08-09 13:00:00,None,75,7,191,5,5,297.06,7.87,0.0,90,Rain,255,4735
2015-08-09 13:00:00,None,75,7,196,7,7,297.06,7.87,0.0,90,Thunderstorm,277,4735
2015-08-09 14:00:00,None,73,7,198,8,8,295.28,6.47,0.0,90,Rain,63,4171
2015-08-09 14:00:00,None,74,7,205,3,3,295.28,6.47,0.0,90,Thunderstorm,92,4171
2015-08-09 14:00:00,None,73,7,208,7,7,295.28,6.47,0.0,90,Mist,41,4171
2015-08-09 15:00:00,None,80,5,214,4,4,294.23,2.61,0.0,75,Rain,20,4175
2015-08-09 15:00:00,None,76,6,216,6,6,294.23,2.61,0.0,75,Thunderstorm,232,4175
2015-08-09 15:00:00,None,80,5,221,5,5,294.23,2.61,0.0,75,Drizzle,64,4175
2015-08-09 16:00:00,None,78,5,222,6,6,295.37,0.0,0.0,75,Rain,295,4235
2015-08-09 17:00:00,None,84,3,228,9,9,296.4,0.0,0.0,40,Clouds,77,4247
2015-08-09 18:00:00,None,84,3,231,3,3,296.85,0.0,0.0,1,Clear,98,3928
2015-08-09 19:00:00,None,86,3,240,2,2,296.59,0.0,0.0,1,Clear,107,3504
2015-08-09 20:00:00,None,86,3,240,1,1,295.64,0.0,0.0,1,Clear,26,3241
2015-08-09 21:00:00,None,87,3,247,2,2,294.63,0.0,0.0,1,Clear,170,2631
2015-08-09 22:00:00,None,87,3,261,9,9,293.99,0.0,0.0,1,Clear,264,2021
2015-08-09 23:00:00,None,88,3,265,2,2,293.49,0.0,0.0,1,Clear,167,1084
2015-08-10 00:00:00,None,89,4,277,9,9,292.77,0.0,0.0,1,Mist,278,593
2015-08-10 01:00:00,None,90,4,277,6,6,292.36,0.0,0.0,1,Fog,41,363
2015-08-10 01:00:00,None,90,4,292,7,7,292.36,0.0,0.0,1,Mist,96,363
2015-08-10 03:00:00,None,91,4,296,9,9,291.7,0.0,0.0,1,Mist,102,321
2015-08-10 03:00:00,None,85,4,296,2,2,291.7,0.0,0.0,1,Fog,299,321
2015-08-10 04:00:00,None,88,4,301,6,6,291.65,0.0,0.0,1,Mist,92,861
2015-08-10 05:00:00,None,85,4,302,7,7,291.17,0.25,0.0,1,Rain,277,2823
2015-08-10 05:00:00,None,82,4,297,3,3,291.17,0.25,0.0,1,Mist,13,2823
2015-08-10 06:00:00,None,78,5,301,5,5,291.04,0.0,0.0,1,Mist,98,5601
2015-08-10 07:00:00,None,75,4,298,2,2,291.54,0.0,0.0,1,Clear,163,5703
2015-08-10 08:00:00,None,76,3,286,1,1,293.01,0.0,0.0,1,Clear,91,5342
2015-08-10 09:00:00,None,71,4,286,4,4,293.76,0.0,0.0,1,Clear,201,4652
2015-08-10 10:00:00,None,71,3,277,6,6,296.29,0.0,0.0,1,Clear,167,4316
2015-08-10 11:00:00,None,71,6,300,4,4,297.19,0.0,0.0,40,Clouds,262,4444
2015-08-10 12:00:00,None,70,4,280,3,3,297.59,0.0,0.0,40,Clouds,298,4759
2015-08-10 13:00:00,None,70,5,293,1,1,298.6,0.0,0.0,40,Clouds,265,4756
2015-08-10 14:00:00,None,72,5,288,6,6,298.67,0.0,0.0,40,Clouds,168,5173
2015-08-10 15:00:00,None,71,7,306,7,7,299.21,0.0,0.0,1,Clear,71,5762
2015-08-10 16:00:00,None,73,7,307,2,2,299.6,0.0,0.0,40,Clouds,296,6215
2015-08-10 17:00:00,None,74,7,312,7,7,299.36,0.0,0.0,1,Clear,289,5781
2015-08-10 18:00:00,None,76,7,312,1,1,298.93,0.0,0.0,1,Clear,78,3600
2015-08-10 19:00:00,None,78,7,316,1,1,298.27,0.0,0.0,1,Clear,274,2962
2015-08-10 20:00:00,None,79,7,320,4,4,296.39,0.0,0.0,1,Clear,17,2917
2015-08-10 21:00:00,None,80,7,324,3,3,293.92,0.0,0.0,1,Clear,116,2700
2015-08-10 22:00:00,None,81,7,328,7,7,292.61,0.0,0.0,1,Clear,102,2031
2015-08-10 23:00:00,None,80,7,333,5,5,291.67,0.0,0.0,1,Clear,236,1152
2015-08-11 00:00:00,None,82,7,337,7,7,291.4,0.0,0.0,1,Clear,78,604
2015-08-11 01:00:00,None,81,7,342,3,3,290.52,0.0,0.0,1,Clear,147,416
2015-08-11 02:00:00,None,80,6,339,1,1,290.29,0.0,0.0,1,Clear,148,283
2015-08-11 03:00:00,None,80,6,347,6,6,289.81,0.0,0.0,1,Fog,125,359
2015-08-11 04:00:00,None,78,6,346,4,4,288.99,0.3,0.0,1,Rain,17,872
2015-08-11 05:00:00,None,77,6,345,8,8,288.7,0.0,0.0,1,Mist,77,2981
2015-08-11 06:00:00,None,75,5,345,3,3,288.38,0.0,0.0,1,Mist,155,5759
2015-08-11 07:00:00,None,74,5,344,3,3,289.37,0.0,0.0,1,Clear,259,5708
2015-08-11 08:00:00,None,73,4,342,7,7,291.19,0.0,0.0,1,Clear,259,5350
2015-08-11 09:00:00,None,71,4,342,4,4,293.97,0.0,0.0,1,Clear,12,4763
2015-08-11 10:00:00,None,70,4,340,1,1,295.51,0.0,0.0,1,Clear,137,4224
2015-08-11 11:00:00,None,77,3,324,2,2,297.02,0.0,0.0,1,Clear,129,4515
2015-08-11 12:00:00,None,73,3,327,2,2,297.5,0.0,0.0,1,Clear,209,4602
2015-08-11 13:00:00,None,78,2,316,9,9,298.87,0.0,0.0,1,Clear,247,4567
2015-08-11 14:00:00,None,77,2,298,4,4,299.46,0.0,0.0,40,Clouds,64,5439
2015-08-11 15:00:00,None,83,1,288,4,4,299.66,0.0,0.0,1,Clear,79,5584
2015-08-11 16:00:00,None,84,1,272,6,6,299.48,0.51,0.0,40,Rain,297,6490
2015-08-11 17:00:00,None,83,1,276,5,5,299.75,0.0,0.0,1,Clear,271,6104
2015-08-11 18:00:00,None,85,1,254,2,2,299.19,0.0,0.0,1,Clear,219,4635
2015-08-11 19:00:00,None,84,1,251,6,6,298.59,0.0,0.0,1,Clear,246,3350
2015-08-11 20:00:00,None,88,1,259,6,6,296.73,0.0,0.0,1,Clear,227,3095
2015-08-11 21:00:00,None,86,2,253,5,5,293.19,0.0,0.0,1,Clear,221,2823
2015-08-11 22:00:00,None,88,2,257,7,7,291.8,0.0,0.0,1,Clear,25,1952
2015-08-11 23:00:00,None,86,1,249,2,2,290.55,0.0,0.0,1,Clear,222,1205
2015-08-12 00:00:00,None,89,2,258,4,4,290.0,0.0,0.0,1,Clear,279,617
2015-08-12 01:00:00,None,89,2,254,9,9,289.74,0.0,0.0,1,Clear,155,424
